OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Weak foot,Skill moves
65,63,60,59,64,35,56,63,63,67,66,52,65,33,43,39,65,50,68,65,37,64,58,67,56,66,60,43,44,28,31,39,51,64,55,50,3,3
65,68,27,49,55,63,75,65,70,23,22,38,27,23,35,53,29,26,58,61,30,52,60,52,63,56,58,64,60,63,63,62,76,70,80,70,2,2
65,60,26,56,55,65,75,65,55,48,18,41,23,22,32,65,51,27,58,60,43,56,50,35,58,58,59,63,63,65,66,65,76,76,78,67,3,2
65,53,39,53,58,64,70,55,51,45,28,56,50,35,25,51,45,30,62,55,50,51,61,66,62,64,58,64,63,63,65,64,72,64,76,63,3,2
65,62,42,50,49,64,70,59,64,42,37,51,45,37,46,56,37,41,60,43,35,42,60,43,61,54,50,64,65,65,64,62,72,67,73,65,2,2
65,54,38,54,53,63,75,59,50,57,22,58,49,34,40,42,57,32,63,61,31,48,56,58,57,57,56,62,71,59,64,63,80,66,80,71,3,2
65,76,64,60,62,23,52,75,77,69,60,66,69,57,65,68,60,49,63,49,49,62,65,74,62,62,49,12,64,20,20,19,67,67,53,27,3,3
65,64,67,57,65,29,55,65,63,67,70,62,65,56,74,53,56,55,63,54,51,65,64,65,64,65,60,25,70,23,24,32,67,58,56,44,3,3
65,45,46,60,55,65,66,46,44,22,39,65,51,34,47,52,48,66,66,71,59,55,35,37,60,62,59,65,68,61,66,66,70,47,76,63,3,2
65,75,28,45,53,64,72,73,77,28,20,47,25,26,32,29,44,28,57,51,31,49,67,60,62,53,47,62,60,64,66,64,77,69,75,65,3,2
65,79,62,43,63,21,69,76,81,64,63,64,59,61,65,34,45,52,49,35,51,66,63,59,55,61,66,18,69,16,12,18,84,61,78,55,4,3
65,64,30,49,57,64,73,61,66,22,28,44,21,23,36,33,37,17,65,60,39,53,65,54,52,63,49,59,61,66,65,64,80,72,74,69,4,2
65,52,44,56,51,65,68,53,51,35,50,45,35,38,36,52,54,39,62,60,36,45,38,51,62,62,54,65,61,65,67,65,65,67,68,68,3,2
65,54,64,55,65,38,60,53,55,66,64,68,63,61,48,46,48,40,67,57,52,66,58,63,62,68,60,40,66,36,33,31,66,44,67,60,3,2
65,49,42,53,56,64,72,47,51,32,38,59,42,27,38,36,43,58,63,63,50,53,56,57,62,58,61,63,65,64,63,64,76,66,75,72,4,2
65,70,68,45,61,30,62,64,74,65,69,70,70,52,69,41,42,46,51,35,61,61,68,46,54,62,59,19,67,35,23,18,74,35,74,63,5,2
65,52,41,53,51,64,75,53,52,46,45,51,31,20,30,52,58,31,54,54,44,50,52,51,60,51,55,66,69,63,64,62,76,67,82,66,2,2
65,68,60,62,70,28,48,77,61,60,61,59,61,53,58,61,60,47,64,64,60,68,89,90,58,68,60,25,49,24,28,25,50,66,34,62,3,3
65,64,65,53,62,27,65,64,64,65,72,62,55,57,63,44,53,45,61,51,51,62,58,59,55,65,55,23,68,22,23,22,74,66,71,44,3,3
65,67,62,54,65,28,60,67,67,69,70,60,53,45,53,45,62,39,60,48,46,65,70,53,62,68,57,24,66,20,28,22,71,55,65,52,3,3
65,59,36,58,51,66,66,59,59,45,37,34,31,35,45,48,58,37,71,56,34,40,54,34,45,68,59,70,56,60,72,68,65,64,70,60,2,2
65,75,58,55,74,29,45,79,72,65,59,61,50,52,59,53,63,57,54,49,50,75,84,83,62,70,66,29,32,22,34,31,45,60,40,38,2,4
65,68,31,49,53,65,70,66,69,40,27,44,23,27,48,51,40,33,60,44,28,50,57,61,53,53,60,55,70,65,69,68,75,66,72,67,3,2
65,73,58,57,68,26,53,76,71,62,63,56,45,62,57,57,57,42,63,51,50,71,69,67,52,69,57,26,39,19,26,31,54,55,54,48,3,3
65,78,59,60,69,23,46,81,76,59,60,59,60,58,52,61,62,57,62,55,57,69,79,85,62,63,66,20,25,23,24,22,45,61,43,33,3,3
65,64,60,63,67,34,47,65,64,67,59,63,57,59,70,62,62,65,65,60,65,69,68,68,48,68,52,30,42,35,33,36,45,60,45,38,3,3
65,49,42,51,54,64,75,46,52,47,39,52,41,37,41,35,54,34,60,56,40,52,46,50,62,57,56,62,64,65,64,62,70,71,80,71,2,2
65,60,38,47,50,63,77,60,60,30,26,58,48,42,36,32,34,46,60,58,35,38,56,49,60,62,58,62,66,63,63,62,79,71,85,65,3,2
65,66,63,45,64,29,68,65,66,69,69,66,48,46,60,34,44,33,56,42,45,64,66,58,58,66,58,18,65,22,32,24,74,64,74,56,3,3
65,73,32,42,51,64,73,66,79,25,32,45,22,29,30,35,32,24,54,46,31,47,59,59,65,50,54,64,61,65,65,63,76,73,78,62,3,2
65,85,59,59,67,20,45,85,85,62,60,56,63,44,57,58,66,40,62,54,42,64,82,90,61,65,56,15,51,19,15,18,56,71,36,34,3,3
65,55,66,50,63,31,70,54,56,68,66,67,64,59,71,32,57,58,60,43,43,65,58,38,62,66,56,23,72,27,27,32,75,67,73,66,4,2
65,76,57,61,71,25,45,75,76,51,68,50,44,50,59,64,55,44,65,62,51,75,75,72,51,70,54,23,36,21,26,28,49,42,49,39,3,3
65,72,52,60,71,36,44,74,71,59,52,54,53,39,44,52,62,42,64,64,54,70,81,86,63,70,62,36,42,33,37,34,43,58,34,51,3,3
65,68,67,58,67,36,39,69,68,61,72,64,65,62,51,55,55,56,65,52,55,71,54,54,59,72,55,37,51,35,35,28,46,50,33,40,3,3
65,66,63,61,64,22,59,64,67,66,63,61,64,57,60,59,64,52,64,63,41,64,68,62,65,65,55,20,59,21,14,13,67,59,68,32,3,3
65,67,34,48,54,66,66,66,68,24,31,45,35,29,32,41,37,30,59,58,28,48,63,61,52,61,46,65,60,66,69,68,69,64,68,62,3,2
65,78,59,58,67,25,47,79,77,58,62,59,60,43,49,59,65,35,60,57,41,65,86,76,58,66,52,19,48,22,25,21,57,58,49,25,3,3
65,56,32,51,57,63,75,60,53,31,28,31,44,24,34,39,55,26,60,58,28,53,59,68,61,60,48,64,63,61,66,61,75,72,79,67,3,2
65,54,67,49,55,35,74,53,54,68,68,74,62,60,64,40,55,49,54,40,57,56,52,50,57,55,64,39,71,34,25,20,82,53,89,63,3,2
65,65,63,46,63,26,71,66,65,67,66,62,55,64,68,31,45,34,59,42,34,63,66,53,62,62,64,19,68,26,18,23,75,71,73,65,3,3
65,73,57,60,69,27,48,76,70,60,59,57,55,45,47,60,63,43,64,56,44,69,81,84,59,67,52,24,40,28,22,28,50,58,45,40,4,3
65,68,29,55,52,62,68,65,71,46,28,25,28,28,35,68,32,31,62,63,43,56,54,80,51,40,57,63,45,58,69,68,59,84,64,60,3,2
65,60,63,53,62,27,69,56,64,66,64,68,59,60,59,51,54,38,59,47,57,63,67,31,64,65,62,24,65,21,25,21,75,56,81,52,2,2
65,63,32,52,58,64,65,65,62,50,30,40,20,30,50,61,31,32,60,55,50,55,54,62,61,64,57,63,56,65,66,62,75,73,67,46,3,2
65,68,28,51,49,62,76,69,67,37,22,42,28,26,26,59,36,29,59,50,49,35,64,61,59,62,50,61,63,61,64,61,80,70,83,66,3,2
65,65,31,50,59,61,68,66,65,59,28,33,27,31,35,60,39,34,57,43,43,57,60,67,55,60,57,60,51,59,65,64,63,84,66,52,2,2
65,59,34,50,57,65,69,60,59,35,25,59,24,35,44,44,39,34,57,61,47,58,58,58,56,56,60,67,61,65,66,65,72,59,75,68,3,2
65,69,67,59,62,31,45,67,71,68,69,67,66,63,63,54,61,56,64,53,58,60,71,57,64,64,58,27,64,28,28,22,53,56,35,54,3,3
65,39,66,68,68,45,47,42,36,62,64,70,67,64,71,68,73,62,68,66,69,67,72,86,58,68,68,36,43,57,39,45,37,34,46,69,3,4
65,73,59,56,69,25,51,75,72,64,62,59,58,43,51,58,60,45,58,54,44,70,73,81,60,67,53,25,33,19,28,27,48,59,49,48,3,3
65,64,25,53,56,65,70,63,64,34,20,34,24,21,39,41,50,29,64,61,29,53,56,65,61,56,63,68,57,61,68,66,72,65,78,55,3,2
65,73,59,54,66,21,60,72,74,62,64,53,57,34,62,54,56,33,60,51,40,68,68,61,62,66,46,19,60,18,16,14,70,80,60,32,2,2
65,79,63,53,69,22,47,83,75,63,65,65,58,60,65,48,55,41,60,44,54,70,73,69,58,68,60,18,53,15,21,22,61,51,45,45,3,3
65,73,56,62,64,27,51,73,73,62,60,55,48,53,52,60,60,55,67,65,50,60,73,74,61,65,60,22,42,24,30,22,52,67,50,35,2,3
65,62,33,49,57,65,66,64,61,26,27,51,29,27,35,30,39,24,65,62,32,56,57,58,59,58,50,71,62,62,65,63,70,62,69,63,4,2
65,64,65,47,60,24,72,62,66,68,66,68,59,61,62,31,57,42,56,40,41,59,61,59,65,60,63,18,65,19,20,19,73,75,74,65,2,2
65,74,67,43,61,26,61,78,70,63,72,68,61,54,52,42,43,37,49,33,47,58,64,60,54,66,53,22,60,19,27,18,79,44,74,45,3,2
65,69,43,61,67,43,49,69,69,51,42,48,41,35,35,36,71,37,69,78,34,70,56,62,63,71,47,39,44,33,53,48,43,63,41,55,2,2
65,68,35,52,60,62,55,70,67,55,37,29,30,34,49,56,42,41,61,46,41,60,66,85,61,56,45,61,55,61,62,70,53,69,44,65,3,2
65,54,38,46,55,65,74,52,55,37,40,50,22,28,39,35,43,25,56,47,42,49,59,72,59,58,57,62,67,64,67,61,72,77,76,64,3,2
65,74,58,62,64,23,51,74,74,67,62,55,55,46,50,68,60,60,61,58,65,65,65,67,60,63,63,16,37,19,29,21,54,55,55,33,3,3
65,63,31,55,56,65,62,62,63,30,18,57,34,27,36,58,49,27,62,54,51,54,56,54,68,58,47,69,57,66,63,63,70,37,74,61,2,2
65,74,25,44,54,64,71,73,74,31,22,36,24,20,20,31,27,20,61,59,29,52,57,48,62,57,55,64,63,63,65,62,78,67,75,63,3,2
65,62,67,46,63,30,63,61,63,66,72,62,62,63,69,35,55,40,55,33,40,61,68,67,69,64,50,29,64,29,25,20,69,67,67,45,3,2
65,62,32,48,55,64,70,59,65,34,22,54,31,27,35,47,34,23,59,57,24,52,61,54,64,55,70,64,66,63,65,61,73,61,75,68,3,2
65,56,34,52,55,65,69,61,52,31,32,43,27,34,49,50,36,29,63,62,32,52,51,70,62,56,63,64,62,65,65,65,72,64,73,66,2,2
65,69,28,51,44,64,75,68,69,33,21,43,25,26,34,40,50,25,59,63,27,32,63,58,65,47,66,63,64,64,65,63,78,71,80,66,3,2
65,53,64,51,58,33,72,54,53,68,62,74,57,62,70,33,48,55,60,54,57,59,54,42,60,60,61,26,74,31,26,31,81,60,81,60,3,2
65,73,30,51,47,63,67,74,72,24,32,35,20,29,31,60,26,23,63,58,38,30,70,64,63,60,45,61,60,63,67,62,74,61,70,63,3,2
65,80,56,56,71,24,44,81,80,58,62,56,48,49,40,57,60,38,59,48,56,69,88,84,59,69,57,20,30,20,28,26,45,60,38,39,2,3
65,60,66,54,64,27,60,58,62,71,69,64,62,63,65,41,56,38,65,51,39,65,64,55,62,65,64,27,65,26,19,11,64,66,59,53,3,3
65,65,29,48,56,65,68,66,64,32,22,46,28,20,35,37,46,31,58,50,44,57,56,53,62,55,54,64,63,65,66,64,73,57,72,69,3,2
65,72,58,61,66,26,47,73,71,63,62,57,52,46,47,60,61,57,64,58,53,66,74,72,60,66,52,24,54,22,24,21,57,55,47,33,3,3
65,56,34,47,51,66,76,48,63,45,28,47,29,34,47,53,30,26,52,58,41,48,63,37,61,51,50,70,66,67,63,59,74,75,84,60,3,2
65,52,39,54,58,66,61,53,51,40,34,50,40,34,48,47,51,38,63,56,50,56,54,54,64,63,57,65,65,66,68,64,65,54,64,63,3,2
65,66,34,39,54,65,72,72,61,41,33,41,25,31,39,24,31,24,52,45,32,47,66,60,61,57,55,64,66,67,64,61,81,61,79,66,3,2
65,69,26,49,46,61,79,68,69,28,20,42,19,25,38,30,50,43,58,56,41,38,49,40,60,56,53,59,60,61,63,61,81,69,90,65,3,2
65,68,63,49,61,22,67,66,70,65,65,63,60,58,61,28,55,40,59,51,45,62,55,50,59,63,58,15,66,19,16,16,79,48,81,55,3,2
65,54,45,47,47,65,71,56,53,32,32,66,62,27,38,29,33,65,58,61,28,40,59,55,63,50,46,65,64,64,68,63,73,65,78,61,2,2
65,68,34,48,42,64,73,67,69,27,32,55,23,24,33,42,34,20,63,55,23,30,40,62,53,53,47,61,62,63,68,67,79,65,83,57,3,2
65,65,31,46,56,64,67,63,66,26,26,52,21,26,35,35,35,25,60,54,38,54,59,54,61,58,54,63,64,65,65,61,72,54,71,71,2,2
65,62,29,51,56,64,67,60,63,21,24,40,29,19,47,41,42,29,65,60,20,58,43,31,59,60,53,62,64,64,64,63,73,54,75,63,4,2
65,69,31,48,55,65,61,67,70,22,21,58,28,22,44,40,44,31,59,46,44,51,60,59,63,57,51,64,66,65,66,64,72,36,69,70,2,2
65,61,37,47,49,65,70,58,63,27,30,48,45,32,46,42,30,34,60,55,42,40,49,57,62,58,63,66,62,67,65,64,80,65,75,60,2,2
65,67,66,56,69,22,49,64,69,66,68,69,60,59,71,48,59,36,62,52,58,74,53,67,64,68,63,16,57,21,14,22,62,47,57,30,2,3
65,59,32,55,59,64,60,63,56,56,30,35,28,32,35,65,45,30,59,57,41,57,60,67,61,60,54,66,60,64,65,65,63,69,55,61,2,2
65,64,29,44,55,65,72,62,65,35,28,30,27,31,33,41,33,32,55,48,32,52,55,71,65,56,58,64,60,63,68,66,74,76,76,56,2,2
65,67,32,45,52,65,67,63,71,23,26,55,24,24,42,30,35,27,60,50,38,50,46,45,55,60,45,65,65,62,69,65,74,60,74,57,3,2
65,71,26,41,55,63,72,71,71,32,22,36,21,23,40,25,26,22,58,51,28,55,41,63,63,59,49,64,61,62,64,63,80,63,80,61,3,2
65,50,66,56,60,38,58,51,50,71,67,67,59,67,70,55,45,54,62,56,55,61,55,53,62,59,64,43,75,33,30,27,75,34,72,49,4,3
65,38,67,53,63,30,77,39,38,66,65,72,66,65,63,27,56,51,66,58,37,63,59,54,62,65,64,23,69,22,29,30,72,62,85,75,4,3
65,63,64,51,65,27,58,65,61,71,68,57,58,63,74,53,48,41,55,47,52,65,63,74,68,66,56,17,68,28,22,20,71,57,68,31,4,2
65,60,28,45,60,64,71,57,63,24,25,37,23,28,35,29,34,24,63,52,28,57,60,58,60,63,62,64,66,63,65,64,75,64,79,60,2,2
65,58,30,56,52,67,65,62,55,39,25,43,27,29,33,61,56,30,59,55,38,45,49,66,63,56,66,67,65,67,67,65,69,59,67,67,3,2
65,67,66,51,66,24,54,65,68,61,68,67,61,61,76,40,48,40,61,48,50,66,66,66,61,69,58,22,66,16,22,16,66,55,58,40,3,3
65,61,61,50,63,28,64,58,64,63,65,63,53,56,55,22,53,45,64,56,38,63,59,62,63,67,45,25,72,25,22,18,76,57,71,54,3,3
65,50,36,49,55,66,71,49,51,38,36,38,35,20,42,47,40,20,62,50,33,51,55,58,62,60,60,65,66,66,66,64,68,75,71,67,2,2
65,66,29,43,55,63,71,63,68,24,27,36,25,25,34,28,33,30,58,51,32,53,53,52,60,58,53,63,63,62,64,63,76,61,79,64,3,2
65,65,31,47,42,62,80,66,64,31,30,37,25,28,42,27,37,28,64,63,27,34,54,55,58,42,57,55,69,60,65,65,75,66,90,73,3,2
65,61,31,45,51,64,75,54,66,25,33,38,21,22,34,28,36,27,56,68,28,47,53,45,63,54,60,64,67,62,65,62,67,67,83,66,3,2
65,67,31,49,50,65,65,65,68,23,28,43,29,25,31,30,52,31,61,54,24,36,66,60,61,62,56,62,68,65,67,66,71,55,68,66,3,2
65,66,26,49,51,64,70,64,67,24,22,35,23,28,35,25,43,26,68,62,23,43,59,72,54,58,48,65,81,58,64,62,88,71,77,47,3,2
65,58,62,44,60,27,75,54,61,66,68,62,50,60,58,31,55,26,55,34,31,58,58,45,63,65,59,22,71,17,25,26,80,62,83,69,3,2
65,77,54,59,69,25,42,79,75,58,58,49,51,53,53,61,66,52,58,55,51,69,80,76,57,68,50,23,30,21,28,26,44,54,39,32,3,3
65,67,27,44,47,65,76,69,66,29,19,46,24,23,38,34,29,25,59,53,23,31,65,74,62,56,60,64,63,65,65,64,78,78,80,62,3,2
65,54,32,50,57,66,67,57,52,39,23,53,27,31,39,41,42,34,62,56,33,55,56,67,58,60,54,64,64,69,65,64,71,64,72,59,3,2
65,57,29,48,58,65,69,60,54,36,26,33,28,31,32,42,35,30,62,51,34,54,66,59,64,57,67,65,64,68,64,62,72,63,73,64,3,2
65,67,51,58,64,34,52,68,67,68,55,44,48,40,50,38,67,39,67,61,46,63,67,56,67,67,58,21,43,35,37,35,49,59,50,47,2,3
65,68,67,58,59,18,56,71,65,67,72,67,60,44,70,55,48,68,65,60,38,60,67,65,60,56,49,16,62,13,11,12,73,55,67,27,3,3
65,65,29,47,54,68,63,63,66,21,29,36,24,23,32,48,25,23,63,55,26,49,55,75,59,56,61,66,64,66,72,69,69,64,67,51,3,2
65,61,31,43,56,64,71,60,62,32,28,40,24,32,40,29,31,28,58,50,28,52,61,52,70,59,55,64,61,64,66,65,69,70,70,75,2,2
65,63,69,53,67,25,48,55,69,64,69,73,67,62,71,41,57,44,62,44,60,75,57,70,62,62,52,25,59,20,22,15,54,53,49,40,3,3
65,41,65,55,61,28,75,37,44,72,66,67,61,64,63,49,57,38,62,49,58,61,57,47,66,64,67,33,71,30,13,12,75,65,84,65,3,2
65,54,31,51,58,65,66,54,54,34,26,48,26,25,30,38,38,25,66,65,38,54,57,60,63,63,58,64,62,65,66,64,70,56,75,56,2,2
65,55,41,43,46,62,78,60,50,30,35,58,40,34,44,30,28,31,58,51,28,43,52,36,53,47,52,61,66,59,66,61,80,62,90,67,2,2
65,57,33,47,53,65,70,56,57,24,35,40,22,27,36,39,29,30,62,58,23,47,45,61,62,61,54,65,66,64,66,59,71,69,72,66,3,2
65,59,35,47,47,65,71,55,62,23,30,60,25,30,35,40,30,29,60,55,40,40,45,52,60,55,50,62,68,65,66,61,72,69,75,61,3,2
65,72,61,60,66,26,39,74,70,63,63,64,59,53,52,63,61,45,63,55,58,69,54,79,60,66,58,21,40,20,28,30,42,47,34,41,3,3
65,53,32,48,54,64,73,51,54,38,30,41,27,30,39,35,48,29,57,55,39,54,53,52,58,55,55,64,65,65,63,63,72,63,80,67,2,2
65,50,31,49,58,65,71,52,48,41,34,33,20,28,35,25,42,21,67,65,20,57,45,55,59,62,63,67,67,66,64,61,70,72,72,65,3,2
65,43,36,51,54,62,78,41,45,40,34,45,30,32,38,36,47,34,64,58,38,52,49,34,65,59,57,61,61,62,64,63,69,76,83,70,2,2
65,51,34,48,56,64,71,52,51,36,33,41,26,39,43,38,42,35,58,54,33,57,41,40,60,59,62,62,64,63,65,64,74,50,83,66,3,2
65,60,31,45,48,63,77,52,66,28,20,57,32,23,24,32,43,25,57,49,27,42,45,34,61,57,51,64,63,61,64,64,74,70,83,70,3,2
65,62,67,51,67,22,55,67,58,68,68,71,65,58,65,45,54,40,59,40,52,69,57,62,60,70,58,13,61,19,19,21,66,51,58,48,3,2
65,60,36,48,46,65,68,59,61,33,33,45,33,34,45,34,40,35,62,56,29,36,48,42,62,56,62,62,67,65,66,61,73,59,74,65,3,2
65,53,27,56,49,67,71,52,54,38,24,35,22,27,38,60,35,24,70,62,40,36,51,55,67,62,67,66,73,65,68,64,86,57,78,68,3,2
65,62,26,43,54,64,74,57,66,23,23,35,24,23,29,25,33,21,59,57,31,53,51,53,61,56,57,63,60,64,66,63,75,66,82,63,3,2
65,50,39,48,51,65,70,48,51,38,36,55,35,32,35,38,35,35,61,56,39,48,50,46,58,54,53,63,70,64,67,63,70,68,74,62,2,2
65,68,57,58,65,33,42,68,68,72,61,46,58,43,52,39,71,55,63,59,41,65,64,63,59,68,60,26,40,30,36,43,38,59,31,50,3,3
65,58,27,49,56,64,69,57,59,36,23,34,24,24,34,44,34,30,62,55,40,52,60,72,64,55,57,63,65,64,65,64,71,67,72,63,3,2
65,64,63,50,64,22,60,59,68,63,64,63,62,59,59,28,57,52,62,44,33,65,52,55,62,68,62,18,66,17,15,18,72,54,74,27,3,3
65,61,40,43,43,65,70,58,64,34,37,58,35,23,40,37,30,23,59,42,22,27,49,56,55,60,50,63,72,64,66,63,77,68,72,67,2,2
65,50,32,45,53,64,78,50,50,28,26,46,33,22,34,46,32,20,55,43,44,50,54,51,62,55,54,63,62,63,65,63,73,75,83,68,4,2
65,47,35,47,49,61,83,41,52,36,30,47,33,28,36,34,45,33,57,53,31,47,43,39,60,52,60,61,62,60,61,61,72,74,90,77,3,2
65,48,35,49,56,64,70,41,54,48,39,40,21,25,32,21,51,21,65,66,21,56,30,37,52,65,69,66,60,60,67,65,67,53,79,68,3,2
65,39,42,50,50,63,78,39,39,38,40,50,40,30,47,37,36,38,64,55,48,44,50,55,62,54,63,62,66,64,64,58,70,81,81,68,3,2
65,47,34,50,52,63,76,50,45,37,32,46,25,32,42,41,42,33,60,59,34,47,55,59,66,53,54,63,64,65,62,61,71,78,77,74,2,2
65,64,67,50,67,21,52,68,61,70,71,67,61,48,70,40,48,40,56,48,62,68,65,75,67,66,51,11,59,16,21,21,57,54,46,65,3,2
65,60,35,49,40,63,74,57,62,35,35,40,30,35,35,30,50,25,63,58,29,30,50,45,55,48,50,66,64,59,65,63,74,68,78,70,2,2
65,52,32,48,49,63,77,37,65,24,31,37,29,28,38,34,34,26,64,63,33,39,56,48,57,58,55,63,62,63,64,61,69,70,84,72,2,2
65,70,24,38,46,65,78,68,71,27,21,33,16,27,39,23,27,29,55,42,23,37,59,54,63,50,53,65,59,66,66,64,75,86,80,62,2,2
65,72,24,45,45,64,71,70,73,26,19,39,15,22,39,25,39,28,60,54,24,28,61,65,60,60,49,65,66,63,65,63,76,67,75,65,2,2
65,51,32,52,61,64,61,58,45,52,22,54,25,34,40,61,32,35,64,41,55,60,51,70,63,65,59,64,63,62,63,70,65,64,60,60,3,3
65,55,34,52,53,65,61,54,56,35,34,41,30,35,29,55,35,35,65,50,38,45,51,51,61,62,61,65,60,61,70,66,61,66,59,62,2,2
65,61,26,45,56,65,67,60,61,27,20,38,25,31,33,35,29,27,62,52,36,53,46,66,60,60,58,63,60,64,68,66,68,63,70,66,2,2
65,56,35,41,44,64,80,57,55,31,28,55,35,24,36,33,33,26,52,45,28,38,40,45,58,50,56,61,65,62,65,68,78,74,87,68,3,2
65,54,28,47,47,64,80,55,54,33,22,41,26,23,30,36,52,23,53,51,31,44,40,44,60,49,57,64,64,64,64,62,77,78,87,65,3,2
65,56,65,50,64,19,66,52,59,66,66,67,63,63,62,44,49,45,56,44,54,62,64,65,64,66,62,11,66,20,11,12,70,54,75,59,3,3
65,60,30,48,44,66,71,57,63,26,23,41,30,30,47,35,31,34,66,59,28,37,37,57,48,53,56,64,69,66,66,64,72,69,72,70,3,2
65,57,39,42,42,67,72,58,57,28,34,54,38,38,39,28,46,28,49,43,42,35,48,47,62,44,58,67,63,66,69,67,74,68,78,62,2,2
65,57,30,49,49,65,69,62,52,20,29,43,21,27,35,28,50,19,62,60,25,36,61,57,60,60,57,65,68,65,66,62,83,63,74,58,3,2
65,53,33,48,50,64,71,52,54,25,28,59,23,26,36,32,39,35,60,61,29,45,55,59,62,52,55,63,66,65,65,62,77,63,71,77,2,2
65,73,25,40,45,65,71,64,80,28,17,44,20,31,32,35,32,23,48,45,33,29,55,50,59,61,59,59,61,64,69,68,73,65,74,68,3,2
65,69,27,40,46,63,74,71,68,23,25,35,22,29,38,39,28,31,53,37,28,42,53,38,55,47,52,62,64,62,64,60,80,59,78,81,2,2
65,66,35,44,36,66,72,65,67,34,28,50,35,27,47,35,45,34,53,42,35,27,43,45,58,40,48,63,65,65,68,67,77,64,78,67,2,2
65,53,31,48,50,65,71,40,63,33,24,45,25,38,45,37,35,28,59,64,39,45,48,46,57,57,54,65,64,66,66,59,68,61,79,65,2,2
65,57,29,45,49,65,73,62,52,31,25,40,22,31,41,33,35,28,59,54,34,41,56,55,60,54,54,62,65,64,67,64,76,72,79,57,3,2
65,59,33,43,46,64,73,42,73,26,30,41,32,33,46,29,30,36,60,48,31,42,34,40,58,52,56,64,64,64,64,60,72,55,86,64,2,2
65,43,29,47,53,64,81,39,46,43,22,48,20,32,37,45,49,18,55,48,23,50,46,53,57,58,63,62,67,64,65,61,72,84,87,65,3,2
65,54,39,47,42,64,71,36,69,28,40,43,38,32,37,27,49,27,57,59,26,35,36,51,61,47,60,62,63,65,64,62,68,52,83,66,4,2
65,57,33,46,49,65,67,55,58,30,36,36,22,27,55,34,37,27,57,59,38,44,33,57,64,55,57,65,66,64,66,65,71,56,74,63,3,2
65,58,25,50,53,64,67,56,59,26,21,40,18,24,37,25,46,23,68,62,29,50,42,39,64,64,48,63,65,64,64,61,73,56,76,58,5,2
65,49,32,55,60,67,53,47,51,41,31,33,32,29,34,64,35,33,66,56,45,59,49,56,66,67,55,68,65,66,69,67,59,41,56,57,3,2
65,54,40,44,45,63,70,52,55,30,39,50,38,30,45,35,30,31,63,40,29,35,39,44,65,58,58,67,68,60,62,62,73,57,78,65,3,2
65,59,23,47,51,66,70,66,54,22,20,30,22,20,32,39,41,28,56,54,38,49,63,35,63,50,56,66,70,66,64,63,73,73,70,65,4,2
65,60,32,43,46,66,69,61,60,30,27,45,27,38,50,34,34,37,56,40,40,41,40,47,64,52,50,65,68,67,65,64,73,65,71,66,2,2
65,48,70,45,59,26,68,45,51,69,74,71,64,62,66,31,45,39,59,37,33,61,51,52,55,63,52,21,69,18,23,21,69,60,75,58,2,2
65,63,30,46,40,65,72,61,64,28,22,45,31,36,40,29,43,30,61,45,31,32,36,51,62,45,53,63,64,65,68,64,77,63,82,56,3,2
65,59,27,43,47,65,75,55,63,33,22,38,21,24,40,26,44,28,54,47,24,43,48,50,62,50,50,64,59,62,69,68,70,80,78,61,3,2
65,53,32,47,56,65,63,50,55,29,26,48,31,25,38,30,39,28,62,56,40,51,64,51,61,60,51,63,69,66,66,62,67,50,69,62,3,2
65,57,29,42,53,65,70,45,67,15,21,56,23,18,44,32,27,21,59,45,34,50,50,50,54,58,50,65,68,61,69,64,71,58,79,60,3,2
65,63,30,42,47,65,68,62,64,25,25,45,24,30,37,38,30,28,56,40,29,39,54,61,58,54,45,64,68,62,68,66,71,65,70,67,3,2
65,37,38,52,52,64,72,35,39,37,38,39,37,30,37,43,47,38,62,57,38,50,37,34,58,60,58,62,66,64,64,62,69,57,82,64,3,2
65,59,30,45,41,65,75,55,63,21,24,43,31,25,47,35,42,26,55,52,20,26,62,56,59,50,49,67,66,63,65,66,71,78,73,75,3,2
65,53,34,42,50,65,71,55,51,50,25,52,33,29,38,30,29,28,62,40,27,41,54,59,55,60,46,60,62,64,68,67,72,61,76,72,2,2
65,59,47,35,34,66,74,62,57,21,40,61,63,30,39,27,26,40,44,35,31,23,55,43,50,38,47,57,74,66,70,66,84,64,81,68,2,2
65,71,26,34,38,64,81,68,73,26,21,46,15,21,32,21,22,22,52,31,20,31,42,71,68,35,54,64,58,66,64,62,77,78,85,74,3,2
65,51,32,49,48,66,68,50,52,30,24,43,39,26,35,27,30,50,65,63,52,34,55,60,65,59,66,65,67,66,66,64,69,68,73,57,2,2
65,36,35,50,53,64,76,39,33,49,32,44,29,32,38,42,54,29,56,53,37,58,35,51,59,50,66,61,76,62,64,62,80,68,84,66,3,2
65,37,32,52,54,66,73,42,33,28,29,43,28,31,36,45,42,31,63,59,35,50,58,50,54,58,60,65,67,64,67,66,69,68,78,66,3,2
